subject_id,year,basic__natal_year_stem_甲,basic__natal_year_stem_乙,basic__natal_year_stem_丙,basic__natal_year_stem_丁,basic__natal_year_stem_戊,basic__natal_year_stem_己,basic__natal_year_stem_庚,basic__natal_year_stem_辛,basic__natal_year_stem_壬,basic__natal_year_stem_癸,basic__natal_year_branch_子,basic__natal_year_branch_丑,basic__natal_year_branch_寅,basic__natal_year_branch_卯,basic__natal_year_branch_辰,basic__natal_year_branch_巳,basic__natal_year_branch_午,basic__natal_year_branch_未,basic__natal_year_branch_申,basic__natal_year_branch_酉,basic__natal_year_branch_戌,basic__natal_year_branch_亥,basic__natal_month_stem_甲,basic__natal_month_stem_乙,basic__natal_month_stem_丙,basic__natal_month_stem_丁,basic__natal_month_stem_戊,basic__natal_month_stem_己,basic__natal_month_stem_庚,basic__natal_month_stem_辛,basic__natal_month_stem_壬,basic__natal_month_stem_癸,basic__natal_month_branch_子,basic__natal_month_branch_丑,basic__natal_month_branch_寅,basic__natal_month_branch_卯,basic__natal_month_branch_辰,basic__natal_month_branch_巳,basic__natal_month_branch_午,basic__natal_month_branch_未,basic__natal_month_branch_申,basic__natal_month_branch_酉,basic__natal_month_branch_戌,basic__natal_month_branch_亥,basic__natal_day_stem_甲,basic__natal_day_stem_乙,basic__natal_day_stem_丙,basic__natal_day_stem_丁,basic__natal_day_stem_戊,basic__natal_day_stem_己,basic__natal_day_stem_庚,basic__natal_day_stem_辛,basic__natal_day_stem_壬,basic__natal_day_stem_癸,basic__natal_day_branch_子,basic__natal_day_branch_丑,basic__natal_day_branch_寅,basic__natal_day_branch_卯,basic__natal_day_branch_辰,basic__natal_day_branch_巳,basic__natal_day_branch_午,basic__natal_day_branch_未,basic__natal_day_branch_申,basic__natal_day_branch_酉,basic__natal_day_branch_戌,basic__natal_day_branch_亥,basic__natal_hour_stem_甲,basic__natal_hour_stem_乙,basic__natal_hour_stem_丙,basic__natal_hour_stem_丁,basic__natal_hour_stem_戊,basic__natal_hour_stem_己,basic__natal_hour_stem_庚,basic__natal_hour_stem_辛,basic__natal_hour_stem_壬,basic__natal_hour_stem_癸,basic__natal_hour_branch_子,basic__natal_hour_branch_丑,basic__natal_hour_branch_寅,basic__natal_hour_branch_卯,basic__natal_hour_branch_辰,basic__natal_hour_branch_巳,basic__natal_hour_branch_午,basic__natal_hour_branch_未,basic__natal_hour_branch_申,basic__natal_hour_branch_酉,basic__natal_hour_branch_戌,basic__natal_hour_branch_亥,basic__daymaster_stem_甲,basic__daymaster_stem_乙,basic__daymaster_stem_丙,basic__daymaster_stem_丁,basic__daymaster_stem_戊,basic__daymaster_stem_己,basic__daymaster_stem_庚,basic__daymaster_stem_辛,basic__daymaster_stem_壬,basic__daymaster_stem_癸,basic__daymaster_element_wood,basic__daymaster_element_fire,basic__daymaster_element_earth,basic__daymaster_element_metal,basic__daymaster_element_water,basic__dw_stem_甲,basic__dw_stem_乙,basic__dw_stem_丙,basic__dw_stem_丁,basic__dw_stem_戊,basic__dw_stem_己,basic__dw_stem_庚,basic__dw_stem_辛,basic__dw_stem_壬,basic__dw_stem_癸,basic__dw_branch_子,basic__dw_branch_丑,basic__dw_branch_寅,basic__dw_branch_卯,basic__dw_branch_辰,basic__dw_branch_巳,basic__dw_branch_午,basic__dw_branch_未,basic__dw_branch_申,basic__dw_branch_酉,basic__dw_branch_戌,basic__dw_branch_亥,basic__dw_element_wood,basic__dw_element_fire,basic__dw_element_earth,basic__dw_element_metal,basic__dw_element_water,basic__dw_yy_yang,basic__dw_yy_yin,basic__sw_stem_甲,basic__sw_stem_乙,basic__sw_stem_丙,basic__sw_stem_丁,basic__sw_stem_戊,basic__sw_stem_己,basic__sw_stem_庚,basic__sw_stem_辛,basic__sw_stem_壬,basic__sw_stem_癸,basic__sw_branch_子,basic__sw_branch_丑,basic__sw_branch_寅,basic__sw_branch_卯,basic__sw_branch_辰,basic__sw_branch_巳,basic__sw_branch_午,basic__sw_branch_未,basic__sw_branch_申,basic__sw_branch_酉,basic__sw_branch_戌,basic__sw_branch_亥,basic__sw_element_wood,basic__sw_element_fire,basic__sw_element_earth,basic__sw_element_metal,basic__sw_element_water,basic__sw_yy_yang,basic__sw_yy_yin,basic__natal_element_count_wood,basic__natal_element_count_fire,basic__natal_element_count_earth,basic__natal_element_count_metal,basic__natal_element_count_water,tengod__dw_group_peer,tengod__dw_group_output,tengod__dw_group_wealth,tengod__dw_group_officer,tengod__dw_group_resource,tengod__sw_group_peer,tengod__sw_group_output,tengod__sw_group_wealth,tengod__sw_group_officer,tengod__sw_group_resource,hidden__natal_tg_count_peer,hidden__natal_tg_count_output,hidden__natal_tg_count_wealth,hidden__natal_tg_count_officer,hidden__natal_tg_count_resource,hidden__natal_element_count_wood,hidden__natal_element_count_fire,hidden__natal_element_count_earth,hidden__natal_element_count_metal,hidden__natal_element_count_water,relation__dw_stem_combine_natal,relation__dw_stem_clash_natal,relation__dw_branch_combine_natal,relation__dw_branch_clash_natal,relation__dw_branch_harm_natal,relation__dw_branch_break_natal,relation__dw_branch_punish_natal,relation__sw_stem_combine_natal,relation__sw_stem_clash_natal,relation__sw_branch_combine_natal,relation__sw_branch_clash_natal,relation__sw_branch_harm_natal,relation__sw_branch_break_natal,relation__sw_branch_punish_natal,relation__sw_dw_stem_combine,relation__sw_dw_stem_clash,relation__sw_dw_branch_combine,relation__sw_dw_branch_clash,relation__sw_dw_branch_harm,relation__sw_dw_branch_break,relation__sw_dw_branch_punish,engine__strength_극약,engine__strength_태약,engine__strength_신약,engine__strength_중화신약,engine__strength_중화신강,engine__strength_신강,engine__strength_태강,engine__strength_극왕,yongshin__dw_yong_fit,yongshin__dw_hee_fit,yongshin__dw_gi_fit,yongshin__dw_gu_fit,yongshin__dw_yong_stem_fit,yongshin__dw_yong_branch_fit,yongshin__dw_supplies_fav,yongshin__dw_supplies_unfav,yongshin__sw_yong_fit,yongshin__sw_hee_fit,yongshin__sw_gi_fit,yongshin__sw_gu_fit,yongshin__sw_yong_stem_fit,yongshin__sw_yong_branch_fit,yongshin__sw_supplies_fav,yongshin__sw_supplies_unfav,unseong__dw_state_장생,unseong__dw_state_목욕,unseong__dw_state_관대,unseong__dw_state_건록,unseong__dw_state_제왕,unseong__dw_state_쇠,unseong__dw_state_병,unseong__dw_state_사,unseong__dw_state_묘,unseong__dw_state_절,unseong__dw_state_태,unseong__dw_state_양,unseong__dw_raw_score,unseong__dw_score_x_strength,unseong__sw_state_장생,unseong__sw_state_목욕,unseong__sw_state_관대,unseong__sw_state_건록,unseong__sw_state_제왕,unseong__sw_state_쇠,unseong__sw_state_병,unseong__sw_state_사,unseong__sw_state_묘,unseong__sw_state_절,unseong__sw_state_태,unseong__sw_state_양,unseong__sw_raw_score,unseong__sw_score_x_strength,shinsal__dw_breakdown_scalar,shinsal__dw_gongmang_unseong,shinsal__dw_gongmang_rel,shinsal__dw_gongmang_yfit_branch,shinsal__dw_gongmang_trine,shinsal__dw_gongmang_is_gongmang,shinsal__dw_noble_power,shinsal__dw_신살_길신__count,shinsal__dw_신살_길신__화개_,shinsal__dw_신살_길신__반안_,shinsal__dw_신살_길신__홍란_,shinsal__dw_신살_흉살__count,shinsal__dw_신살_흉살__과숙_,shinsal__dw_indicators_귀인력,shinsal__sw_세운_신살_길신__count,shinsal__sw_세운_신살_길신__천을귀인_,shinsal__sw_세운_신살_흉살__count,shinsal__sw_세운_신살_흉살__도화_,shinsal__sw_indicators_귀인력,baseline__control_score,tg10__dw_stem_bijian,tg10__dw_stem_jiecai,tg10__dw_stem_shishen,tg10__dw_stem_shangguan,tg10__dw_stem_pian_cai,tg10__dw_stem_zheng_cai,tg10__dw_stem_qi_sha,tg10__dw_stem_zheng_guan,tg10__dw_stem_pian_yin,tg10__dw_stem_zheng_yin,tg10__dw_branch_hidden_bijian,tg10__dw_branch_hidden_jiecai,tg10__dw_branch_hidden_shishen,tg10__dw_branch_hidden_shangguan,tg10__dw_branch_hidden_pian_cai,tg10__dw_branch_hidden_zheng_cai,tg10__dw_branch_hidden_qi_sha,tg10__dw_branch_hidden_zheng_guan,tg10__dw_branch_hidden_pian_yin,tg10__dw_branch_hidden_zheng_yin,tgxstrength__dw_bijian_weak,tgxstrength__dw_bijian_neutral,tgxstrength__dw_bijian_strong,tgxstrength__dw_jiecai_weak,tgxstrength__dw_jiecai_neutral,tgxstrength__dw_jiecai_strong,tgxstrength__dw_shishen_weak,tgxstrength__dw_shishen_neutral,tgxstrength__dw_shishen_strong,tgxstrength__dw_shangguan_weak,tgxstrength__dw_shangguan_neutral,tgxstrength__dw_shangguan_strong,tgxstrength__dw_pian_cai_weak,tgxstrength__dw_pian_cai_neutral,tgxstrength__dw_pian_cai_strong,tgxstrength__dw_zheng_cai_weak,tgxstrength__dw_zheng_cai_neutral,tgxstrength__dw_zheng_cai_strong,tgxstrength__dw_qi_sha_weak,tgxstrength__dw_qi_sha_neutral,tgxstrength__dw_qi_sha_strong,tgxstrength__dw_zheng_guan_weak,tgxstrength__dw_zheng_guan_neutral,tgxstrength__dw_zheng_guan_strong,tgxstrength__dw_pian_yin_weak,tgxstrength__dw_pian_yin_neutral,tgxstrength__dw_pian_yin_strong,tgxstrength__dw_zheng_yin_weak,tgxstrength__dw_zheng_yin_neutral,tgxstrength__dw_zheng_yin_strong,tg10__sw_stem_bijian,tg10__sw_stem_jiecai,tg10__sw_stem_shishen,tg10__sw_stem_shangguan,tg10__sw_stem_pian_cai,tg10__sw_stem_zheng_cai,tg10__sw_stem_qi_sha,tg10__sw_stem_zheng_guan,tg10__sw_stem_pian_yin,tg10__sw_stem_zheng_yin,tg10__sw_branch_hidden_bijian,tg10__sw_branch_hidden_jiecai,tg10__sw_branch_hidden_shishen,tg10__sw_branch_hidden_shangguan,tg10__sw_branch_hidden_pian_cai,tg10__sw_branch_hidden_zheng_cai,tg10__sw_branch_hidden_qi_sha,tg10__sw_branch_hidden_zheng_guan,tg10__sw_branch_hidden_pian_yin,tg10__sw_branch_hidden_zheng_yin,tgxstrength__sw_bijian_weak,tgxstrength__sw_bijian_neutral,tgxstrength__sw_bijian_strong,tgxstrength__sw_jiecai_weak,tgxstrength__sw_jiecai_neutral,tgxstrength__sw_jiecai_strong,tgxstrength__sw_shishen_weak,tgxstrength__sw_shishen_neutral,tgxstrength__sw_shishen_strong,tgxstrength__sw_shangguan_weak,tgxstrength__sw_shangguan_neutral,tgxstrength__sw_shangguan_strong,tgxstrength__sw_pian_cai_weak,tgxstrength__sw_pian_cai_neutral,tgxstrength__sw_pian_cai_strong,tgxstrength__sw_zheng_cai_weak,tgxstrength__sw_zheng_cai_neutral,tgxstrength__sw_zheng_cai_strong,tgxstrength__sw_qi_sha_weak,tgxstrength__sw_qi_sha_neutral,tgxstrength__sw_qi_sha_strong,tgxstrength__sw_zheng_guan_weak,tgxstrength__sw_zheng_guan_neutral,tgxstrength__sw_zheng_guan_strong,tgxstrength__sw_pian_yin_weak,tgxstrength__sw_pian_yin_neutral,tgxstrength__sw_pian_yin_strong,tgxstrength__sw_zheng_yin_weak,tgxstrength__sw_zheng_yin_neutral,tgxstrength__sw_zheng_yin_strong,shinsal__dw_신살_흉살__망신_,shinsal__dw_신살_흉살__겁살_,shinsal__dw_신살_흉살__양인_,shinsal__sw_세운_신살_흉살__망신_,shinsal__sw_세운_신살_흉살__겁살_,shinsal__sw_세운_신살_흉살__양인_,shinsal__sw_세운_신살_길신__화개_,shinsal__sw_세운_신살_길신__반안_,shinsal__dw_신살_길신__장성_,shinsal__dw_신살_길신__록신_,shinsal__dw_신살_흉살__도화_,shinsal__sw_세운_신살_흉살__역마_,shinsal__dw_신살_길신__천을귀인_,shinsal__sw_세운_신살_길신__장성_,shinsal__sw_세운_신살_길신__문창귀인_,shinsal__sw_세운_신살_흉살__고진_,shinsal__sw_세운_신살_길신__록신_,shinsal__sw_세운_신살_길신__홍란_,shinsal__dw_신살_길신__문창귀인_,shinsal__dw_신살_흉살__역마_,shinsal__dw_신살_길신__천희_,shinsal__sw_세운_신살_흉살__과숙_,shinsal__sw_세운_신살_길신__천희_,shinsal__dw_신살_흉살__고진_
MLV2_DEV_001,2014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.85,0.0,0.0,0.2,1.0,1.0,0.7,0.65,0.3,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MLV2_DEV_001,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.35,0.5,0.7,0.0,0.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,1.0,0.95,0.98,0.95,1.0,-8.0,0.0,,,,3.0,,-8.0,0.0,,3.0,,-15.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
MLV2_DEV_003,1994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.2,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.55,0.65,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,,0.0,2.0,,0.0,,4.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
MLV2_DEV_003,2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.7,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.0,10.0,-1.0,1.0,1.0,1.0,1.0,0.0,9.0,3.0,,,1.0,1.0,,9.0,0.0,,2.0,,5.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
