subject_id,pairwise,hit,sep,repeat,fold,model
MLV2_DEV_019,0.5,0.0,-0.45080436135101665,0,0,STABILITY_SELECTED
MLV2_DEV_020,0.5,0.0,-3.317551491468647,0,0,STABILITY_SELECTED
MLV2_DEV_024,1.0,1.0,5.530242814393784,0,0,STABILITY_SELECTED
MLV2_DEV_032,0.0,0.0,-3.612683128859297,0,0,STABILITY_SELECTED
MLV2_DEV_039,1.0,1.0,4.852792074469989,0,0,STABILITY_SELECTED
MLV2_DEV_040,0.0,0.0,-1.614726592607511,0,0,STABILITY_SELECTED
MLV2_DEV_047,0.0,0.0,-3.261540687978023,0,0,STABILITY_SELECTED
MLV2_DEV_048,0.5,1.0,1.185302319112124,0,0,STABILITY_SELECTED
MLV2_DEV_049,1.0,1.0,9.043004411076595,0,0,STABILITY_SELECTED
MLV2_DEV_052,1.0,1.0,6.245311643393927,0,0,STABILITY_SELECTED
MLV2_DEV_058,1.0,1.0,1.9218022520716371,0,0,STABILITY_SELECTED
MLV2_DEV_068,0.5,0.0,-0.27258744235833776,0,0,STABILITY_SELECTED
MLV1_OLD_001,0.6,1.0,0.024808608783452923,0,0,HGB_CONTEXTUAL
MLV1_OLD_002,0.4666666666666667,0.0,-0.014990671381627518,0,0,HGB_CONTEXTUAL
MLV1_OLD_020,0.5,1.0,0.03552190275424694,0,0,HGB_CONTEXTUAL
MLV1_OLD_023,0.0,0.0,-0.280565714281476,0,0,HGB_CONTEXTUAL
MLV1_PUB_005,0.5,0.0,-0.08243144259444984,0,0,HGB_CONTEXTUAL
MLV2_DEV_010,1.0,1.0,0.2666662080009168,0,0,HGB_CONTEXTUAL
MLV2_DEV_018,0.5,1.0,0.06984610168618355,0,0,HGB_CONTEXTUAL
MLV2_DEV_019,0.5,1.0,0.05045279157461002,0,0,HGB_CONTEXTUAL
MLV2_DEV_020,0.5,0.0,-0.07976926194412748,0,0,HGB_CONTEXTUAL
MLV2_DEV_024,1.0,1.0,0.3241748738354677,0,0,HGB_CONTEXTUAL
MLV2_DEV_032,0.0,0.0,-0.25682423760369233,0,0,HGB_CONTEXTUAL
MLV2_DEV_039,1.0,1.0,0.20048801706863495,0,0,HGB_CONTEXTUAL
MLV2_DEV_040,0.5,0.0,-0.05982346808486361,0,0,HGB_CONTEXTUAL
MLV2_DEV_047,0.0,0.0,-0.1407685585681735,0,0,HGB_CONTEXTUAL
MLV2_DEV_048,1.0,1.0,0.14067384318614196,0,0,HGB_CONTEXTUAL
MLV2_DEV_049,0.5,0.0,-0.07218125495099736,0,0,HGB_CONTEXTUAL
MLV2_DEV_052,1.0,1.0,0.30652237516378533,0,0,HGB_CONTEXTUAL
MLV2_DEV_058,0.5,0.0,-0.11460564069555806,0,0,HGB_CONTEXTUAL
MLV2_DEV_068,0.5,1.0,0.16358603909038005,0,0,HGB_CONTEXTUAL
MLV1_FA_010,1.0,1.0,0.9052758257292634,0,1,TENGOD_FIXED
MLV1_OLD_006,0.65,1.0,0.13389647037370866,0,1,TENGOD_FIXED
MLV1_OLD_016,0.25,0.0,-0.4087402540699884,0,1,TENGOD_FIXED
MLV1_PUB_010,1.0,1.0,0.5858327050696722,0,1,TENGOD_FIXED
MLV1_PUB_020,1.0,1.0,0.9023052581085347,0,1,TENGOD_FIXED
MLV2_DEV_001,1.0,1.0,0.2910387562606115,0,1,TENGOD_FIXED
MLV2_DEV_011,1.0,1.0,1.9962995874088993,0,1,TENGOD_FIXED
MLV2_DEV_012,1.0,1.0,1.1577009280146058,0,1,TENGOD_FIXED
MLV2_DEV_014,0.25,0.0,-0.39907398319604365,0,1,TENGOD_FIXED
MLV2_DEV_015,1.0,1.0,0.9477361659330868,0,1,TENGOD_FIXED
MLV2_DEV_025,1.0,1.0,1.3103896271915256,0,1,TENGOD_FIXED
MLV2_DEV_027,0.5,0.0,-0.005620619536438581,0,1,TENGOD_FIXED
MLV2_DEV_029,0.25,0.0,-0.1988011121454476,0,1,TENGOD_FIXED
MLV2_DEV_050,1.0,1.0,0.8288817361440075,0,1,TENGOD_FIXED
MLV2_DEV_051,1.0,1.0,0.48763452232713994,0,1,TENGOD_FIXED
MLV2_DEV_057,0.75,1.0,0.004505192943473624,0,1,TENGOD_FIXED
MLV2_DEV_059,0.75,1.0,0.4838659236629673,0,1,TENGOD_FIXED
MLV2_DEV_061,0.75,1.0,0.2550497931701934,0,1,TENGOD_FIXED
MLV2_DEV_064,0.75,1.0,0.4481641531299562,0,1,TENGOD_FIXED
MLV1_FA_010,0.25,0.0,-4.714456161914997,0,1,ALL_L2
MLV1_OLD_006,0.9,1.0,1.6823179530948487,0,1,ALL_L2
MLV1_OLD_016,0.5,0.0,-2.610045338644232,0,1,ALL_L2
MLV1_PUB_010,0.5,0.0,-2.0493152672771195,0,1,ALL_L2
MLV1_PUB_020,0.5,0.0,-0.2691456194578925,0,1,ALL_L2
MLV2_DEV_001,0.0,0.0,-4.185943051476986,0,1,ALL_L2
MLV2_DEV_011,1.0,1.0,1.0385604182001806,0,1,ALL_L2
MLV2_DEV_012,0.0,0.0,-7.167332881674507,0,1,ALL_L2
MLV2_DEV_014,0.0,0.0,-6.018025945284279,0,1,ALL_L2
MLV2_DEV_015,0.0,0.0,-2.769329765706366,0,1,ALL_L2
MLV2_DEV_025,1.0,1.0,4.6963756637801914,0,1,ALL_L2
MLV2_DEV_027,1.0,1.0,3.4064773416378795,0,1,ALL_L2
MLV2_DEV_029,0.5,1.0,1.8080291815956127,0,1,ALL_L2
MLV2_DEV_050,1.0,1.0,5.051125448893807,0,1,ALL_L2
MLV2_DEV_051,1.0,1.0,1.1577264918386097,0,1,ALL_L2
MLV2_DEV_057,1.0,1.0,2.153627765107457,0,1,ALL_L2
MLV2_DEV_059,0.0,0.0,-1.9823945655316673,0,1,ALL_L2
MLV2_DEV_061,0.0,0.0,-5.715648506357507,0,1,ALL_L2
MLV2_DEV_064,0.5,1.0,0.16909486568177212,0,1,ALL_L2
MLV1_FA_010,0.0,0.0,-0.16211553910807197,0,1,ELASTICNET_AUTO
MLV1_OLD_006,0.7,1.0,0.12354403203741915,0,1,ELASTICNET_AUTO
MLV1_OLD_016,0.5,0.0,-0.4514880549036442,0,1,ELASTICNET_AUTO
MLV1_PUB_010,0.0,0.0,-0.5613577255704599,0,1,ELASTICNET_AUTO
MLV1_PUB_020,1.0,1.0,0.7840449422148436,0,1,ELASTICNET_AUTO
MLV2_DEV_001,0.0,0.0,-0.22129138429200218,0,1,ELASTICNET_AUTO
MLV2_DEV_011,0.5,0.0,-0.07732422469939976,0,1,ELASTICNET_AUTO
MLV2_DEV_012,0.0,0.0,-0.4311518423301357,0,1,ELASTICNET_AUTO
MLV2_DEV_014,0.0,0.0,-0.7661822729738472,0,1,ELASTICNET_AUTO
MLV2_DEV_015,0.0,0.0,-1.8017634812174002,0,1,ELASTICNET_AUTO
MLV2_DEV_025,1.0,1.0,0.5583047952279971,0,1,ELASTICNET_AUTO
MLV2_DEV_027,0.5,0.0,-0.16608690095747616,0,1,ELASTICNET_AUTO
MLV2_DEV_029,0.0,0.0,-0.4141000203990869,0,1,ELASTICNET_AUTO
MLV2_DEV_050,0.5,0.0,-0.08478736165468446,0,1,ELASTICNET_AUTO
MLV2_DEV_051,1.0,1.0,0.6163841473504793,0,1,ELASTICNET_AUTO
MLV2_DEV_057,1.0,1.0,0.6535449110332908,0,1,ELASTICNET_AUTO
MLV2_DEV_059,1.0,1.0,0.1815708941117159,0,1,ELASTICNET_AUTO
MLV2_DEV_061,0.0,0.0,-0.39245140698552866,0,1,ELASTICNET_AUTO
MLV2_DEV_064,1.0,1.0,0.5926854702105477,0,1,ELASTICNET_AUTO
MLV1_FA_010,0.0,0.0,-0.23106468482248985,0,1,STABILITY_SELECTED
MLV1_OLD_006,0.6,1.0,0.35511590771943236,0,1,STABILITY_SELECTED
MLV1_OLD_016,0.5,0.0,-1.0114432357956464,0,1,STABILITY_SELECTED
MLV1_PUB_010,0.0,0.0,-1.2201716880770686,0,1,STABILITY_SELECTED
MLV1_PUB_020,0.5,1.0,1.333502961879281,0,1,STABILITY_SELECTED
MLV2_DEV_001,0.0,0.0,-1.0476769258755028,0,1,STABILITY_SELECTED
MLV2_DEV_011,0.5,1.0,0.5596857082523218,0,1,STABILITY_SELECTED
MLV2_DEV_012,0.0,0.0,-0.38878132908502006,0,1,STABILITY_SELECTED
MLV2_DEV_014,0.0,0.0,-1.6649706316192547,0,1,STABILITY_SELECTED
MLV2_DEV_015,0.0,0.0,-3.6732096354768897,0,1,STABILITY_SELECTED
MLV2_DEV_025,1.0,1.0,1.5810203124537274,0,1,STABILITY_SELECTED
MLV2_DEV_027,0.5,0.0,-0.031509027218848185,0,1,STABILITY_SELECTED
MLV2_DEV_029,0.0,0.0,-0.5334933603070597,0,1,STABILITY_SELECTED
MLV2_DEV_050,0.0,0.0,-0.8462834575657199,0,1,STABILITY_SELECTED
MLV2_DEV_051,1.0,1.0,0.5504357764025238,0,1,STABILITY_SELECTED
MLV2_DEV_057,1.0,1.0,1.4401025183686182,0,1,STABILITY_SELECTED
MLV2_DEV_059,0.5,1.0,0.08218543961147073,0,1,STABILITY_SELECTED
MLV2_DEV_061,0.75,1.0,0.22875866065065606,0,1,STABILITY_SELECTED
MLV2_DEV_064,1.0,1.0,1.7535465740607092,0,1,STABILITY_SELECTED
MLV1_FA_010,0.25,0.0,-0.09623654965023026,0,1,HGB_CONTEXTUAL
MLV1_OLD_006,0.4,0.0,-0.02294852322920571,0,1,HGB_CONTEXTUAL
MLV1_OLD_016,0.5,1.0,0.03503001534762962,0,1,HGB_CONTEXTUAL
MLV1_PUB_010,0.0,0.0,-0.16483724455105442,0,1,HGB_CONTEXTUAL
MLV1_PUB_020,1.0,1.0,0.138865453456384,0,1,HGB_CONTEXTUAL
MLV2_DEV_001,1.0,1.0,0.10221413227256027,0,1,HGB_CONTEXTUAL
MLV2_DEV_011,0.0,0.0,-0.07867437770610652,0,1,HGB_CONTEXTUAL
MLV2_DEV_012,0.0,0.0,-0.159674676067674,0,1,HGB_CONTEXTUAL
MLV2_DEV_014,0.0,0.0,-0.178494318773448,0,1,HGB_CONTEXTUAL
MLV2_DEV_015,0.0,0.0,-0.44026736242740694,0,1,HGB_CONTEXTUAL
MLV2_DEV_025,1.0,1.0,0.16162297932912928,0,1,HGB_CONTEXTUAL
MLV2_DEV_027,0.5,0.0,-0.005706037826233357,0,1,HGB_CONTEXTUAL
MLV2_DEV_029,0.0,0.0,-0.07703328050876562,0,1,HGB_CONTEXTUAL
MLV2_DEV_050,1.0,1.0,0.1928994368579019,0,1,HGB_CONTEXTUAL
MLV2_DEV_051,1.0,1.0,0.3272723861827196,0,1,HGB_CONTEXTUAL
MLV2_DEV_057,1.0,1.0,0.1779703136188988,0,1,HGB_CONTEXTUAL
MLV2_DEV_059,0.5,0.0,-0.03418570159706669,0,1,HGB_CONTEXTUAL
MLV2_DEV_061,0.0,0.0,-0.31961816537530824,0,1,HGB_CONTEXTUAL
MLV2_DEV_064,0.5,0.0,-0.02088750840678688,0,1,HGB_CONTEXTUAL
MLV1_FA_006,0.0,0.0,-1.087068491443278,0,2,TENGOD_FIXED
MLV1_FA_011,1.0,1.0,0.35673980364028834,0,2,TENGOD_FIXED
MLV1_FA_012,0.5,0.0,-0.04547137229891818,0,2,TENGOD_FIXED
MLV1_OLD_005,0.6666666666666666,1.0,0.07983930851826382,0,2,TENGOD_FIXED
MLV1_OLD_015,0.9285714285714286,1.0,1.0586533521443968,0,2,TENGOD_FIXED
MLV2_DEV_002,0.25,0.0,-0.11325380729356116,0,2,TENGOD_FIXED
MLV2_DEV_004,0.5,1.0,0.3125234786179101,0,2,TENGOD_FIXED
MLV2_DEV_007,0.0,0.0,-1.5703037955495303,0,2,TENGOD_FIXED
