feature_set,repeat,n_subjects,macro_pairwise,subject_hit_rate,median_sep
TENGOD,30,23,0.6117494824016563,0.5652173913043478,0.44208981275476045
TENGOD,31,23,0.6110248447204969,0.6956521739130435,0.5063639936724333
TENGOD,32,23,0.5392857142857143,0.5652173913043478,0.06888674798066524
TENGOD,33,23,0.6016045548654244,0.6521739130434783,0.564818140991669
TENGOD,34,23,0.627208419599724,0.6521739130434783,0.7966960328480424
TENGOD,35,23,0.61972049689441,0.6086956521739131,0.7086178831220854
TENGOD,36,23,0.6281746031746033,0.6086956521739131,0.6108457334301082
TENGOD,37,23,0.6098861283643892,0.6521739130434783,0.6277000588639752
TENGOD,38,23,0.6499137336093859,0.6521739130434783,0.5186100849444877
TENGOD,39,23,0.6412180814354729,0.6956521739130435,0.6630530987461472
TENGOD,40,23,0.6223775017253278,0.6086956521739131,0.5240406713083194
TENGOD,41,23,0.5810731538992409,0.6521739130434783,0.4678583774741375
TENGOD,42,23,0.5921842650103519,0.6521739130434783,0.44131199395465526
TENGOD,43,23,0.5885610766045549,0.5652173913043478,0.4200540467476648
TENGOD,44,23,0.6112663906142167,0.6521739130434783,0.4019372803224941
TENGOD,45,23,0.5822808833678399,0.6086956521739131,0.3675725752269533
TENGOD,46,23,0.6390441683919945,0.6521739130434783,0.5190913184024133
TENGOD,47,23,0.5955659075224293,0.6086956521739131,0.4495909731080934
TENGOD,48,23,0.6088509316770186,0.6521739130434783,0.5511057757478898
TENGOD,49,23,0.618512767425811,0.6521739130434783,0.6415658268893742
TENGOD,50,23,0.653536922015183,0.6521739130434783,0.6833090370884681
TENGOD,51,23,0.5656142167011732,0.6086956521739131,0.4290102292358115
TENGOD,52,23,0.6431504485852313,0.7391304347826086,0.42814784764006975
TENGOD,53,23,0.6016735679779158,0.6086956521739131,0.6438375987766572
TENGOD,54,23,0.6274499654934438,0.6956521739130435,0.5507378371776358
TENGOD,55,23,0.6438750862663907,0.6956521739130435,0.6145920364754878
TENGOD,56,23,0.587111801242236,0.6521739130434783,0.26230181192108415
TENGOD,57,23,0.5627156659765356,0.6521739130434783,0.2778168547643267
TENGOD,58,23,0.5832470669427192,0.7391304347826086,0.43617448389609836
TENGOD,59,23,0.5612663906142167,0.6086956521739131,0.34893338705179056
TENGOD,60,23,0.5618184955141478,0.6521739130434783,0.4443383647017083
TENGOD,61,23,0.6402518978605936,0.6521739130434783,0.6148581680922932
TENGOD,62,23,0.6438750862663907,0.6956521739130435,0.6939699856149135
TENGOD,63,23,0.6173050379572119,0.6521739130434783,0.5854026047131423
TENGOD,64,23,0.631073153899241,0.6956521739130435,0.5531051788406607
TENGOD,65,23,0.5900103519668737,0.6086956521739131,0.3037599371249947
TENGOD,66,23,0.6322808833678399,0.6956521739130435,0.7016688103319554
TENGOD,67,23,0.6426673567977916,0.6521739130434783,0.5788660822336109
TENGOD,68,23,0.6426673567977916,0.6521739130434783,0.6541266484208358
TENGOD,69,23,0.600879917184265,0.5652173913043478,0.33867884531182596
TENGOD,70,23,0.6189958592132505,0.6956521739130435,0.5069737645823951
TENGOD,71,23,0.5974637681159422,0.6521739130434783,0.3591040901887464
TENGOD,72,23,0.6103002070393374,0.6956521739130435,0.5792774011452351
TENGOD,73,23,0.6173050379572119,0.6086956521739131,0.46832452302679384
TENGOD,74,23,0.5474982746721878,0.6521739130434783,0.35835929362627017
TENGOD,75,23,0.6281746031746033,0.6956521739130435,0.5333161013422069
TENGOD,76,23,0.6247929606625259,0.6086956521739131,0.6243121232534428
TENGOD,77,23,0.626000690131125,0.6521739130434783,0.5158247841126626
TENGOD,78,23,0.5090924775707384,0.6086956521739131,0.4491709659559002
TENGOD,79,23,0.6076432022084196,0.6521739130434783,0.20099372427115936
TENGOD,80,23,0.6288992408557627,0.6956521739130435,0.2568679274617043
TENGOD,81,23,0.5933919944789511,0.6521739130434783,0.46401502391560956
TENGOD,82,23,0.6426673567977916,0.7391304347826086,0.5900409142446262
TENGOD,83,23,0.5801069703243616,0.6521739130434783,0.33481892653203266
TENGOD,84,23,0.6001552795031057,0.6956521739130435,0.41254214295276753
TENGOD,85,23,0.6281746031746033,0.6521739130434783,0.3197972324749683
TENGOD,86,23,0.6272084195997241,0.6956521739130435,0.39627101243730395
TENGOD,87,23,0.5991890959282263,0.6086956521739131,0.39999256354818513
TENGOD,88,23,0.6284161490683231,0.6521739130434783,0.5542008603836261
TENGOD,89,23,0.6088509316770186,0.7391304347826086,0.5143016963609065
TENGOD,90,23,0.620928226363009,0.6956521739130435,0.324632939601906
TENGOD,91,23,0.6136818495514148,0.6086956521739131,0.6484482532354818
TENGOD,92,23,0.5970151828847481,0.6521739130434783,0.4589487992902968
TENGOD,93,23,0.5944271911663216,0.6086956521739131,0.4547895761768903
TENGOD,94,23,0.5948412698412698,0.5652173913043478,0.648506992070278
TENGOD,95,23,0.6453243616287095,0.6956521739130435,0.4009832463111822
TENGOD,96,23,0.6366287094547964,0.7391304347826086,0.5550403251507006
TENGOD,97,23,0.5892857142857143,0.5217391304347826,0.05537760508555223
TENGOD,98,23,0.620928226363009,0.6086956521739131,0.642963297197024
TENGOD,99,23,0.6127156659765355,0.6521739130434783,0.5829906101858566
SHINSAL_ALL,0,23,0.5890786749482402,0.6086956521739131,0.6036226234285582
SHINSAL_ALL,1,23,0.5505693581780539,0.6086956521739131,0.16161077669107726
SHINSAL_ALL,2,23,0.6253450655624568,0.5652173913043478,0.3641335034093265
SHINSAL_ALL,3,23,0.6698930296756384,0.6956521739130435,0.5074731794076004
SHINSAL_ALL,4,23,0.5525707384403037,0.5217391304347826,0.2610726754543844
SHINSAL_ALL,5,23,0.5394582470669427,0.5652173913043478,1.0362151980163539
SHINSAL_ALL,6,23,0.49477225672877845,0.5217391304347826,0.028550661663519605
SHINSAL_ALL,7,23,0.5652346445824707,0.5652173913043478,0.44316486785070097
SHINSAL_ALL,8,23,0.6131987577639751,0.5217391304347826,0.28972262638750834
SHINSAL_ALL,9,23,0.5866287094547965,0.5217391304347826,0.272829043807846
SHINSAL_ALL,10,23,0.534696342305038,0.5217391304347826,0.15767983425343024
SHINSAL_ALL,11,23,0.5817287784679089,0.6086956521739131,0.26900885941530817
SHINSAL_ALL,12,23,0.5954968944099379,0.6086956521739131,0.2960998367324052
SHINSAL_ALL,13,23,0.6168219461697724,0.6086956521739131,0.4316947840321106
SHINSAL_ALL,14,23,0.38010697032436164,0.391304347826087,-0.4210839362886425
SHINSAL_ALL,15,23,0.6419772256728778,0.5652173913043478,0.33413950671054415
SHINSAL_ALL,16,23,0.6173050379572119,0.5652173913043478,0.07633309306658731
SHINSAL_ALL,17,23,0.559023464458247,0.5217391304347826,0.3037346730392869
SHINSAL_ALL,18,23,0.6111973775017253,0.5652173913043478,0.3663895589978843
SHINSAL_ALL,19,23,0.5750345065562458,0.4782608695652174,-0.048953156300827416
SHINSAL_ALL,20,23,0.5552277432712216,0.5217391304347826,0.21548923623395666
SHINSAL_ALL,21,23,0.6143719806763285,0.6086956521739131,0.5235972214639784
SHINSAL_ALL,22,23,0.580072463768116,0.5217391304347826,0.706335191299698
SHINSAL_ALL,23,23,0.6466356107660456,0.5652173913043478,0.21014012895804868
SHINSAL_ALL,24,23,0.6459799861973775,0.7391304347826086,0.7958535943350871
SHINSAL_ALL,25,23,0.6822118702553486,0.6956521739130435,0.7109384698971652
SHINSAL_ALL,26,23,0.5574706694271913,0.5217391304347826,0.028522992792215263
SHINSAL_ALL,27,23,0.5764147688060731,0.6086956521739131,0.25306983140070294
SHINSAL_ALL,28,23,0.5447722567287785,0.5652173913043478,0.21903308408225897
SHINSAL_ALL,29,23,0.5471877156659766,0.5217391304347826,0.008941176467343936
SHINSAL_ALL,30,23,0.5402518978605936,0.6086956521739131,0.33591405254737516
SHINSAL_ALL,31,23,0.5650621118012422,0.5652173913043478,0.34187842090607123
SHINSAL_ALL,32,23,0.5102311939268462,0.5217391304347826,0.12753243420475613
SHINSAL_ALL,33,23,0.6518115942028986,0.6086956521739131,0.5620110103864295
SHINSAL_ALL,34,23,0.6360766045548655,0.6521739130434783,0.46888466362714354
SHINSAL_ALL,35,23,0.6008109040717736,0.5652173913043478,0.15921670848046077
SHINSAL_ALL,36,23,0.6208592132505176,0.6086956521739131,0.2916598111352296
SHINSAL_ALL,37,23,0.6265182884748102,0.6521739130434783,0.43752163099834096
SHINSAL_ALL,38,23,0.5752760524499656,0.4782608695652174,-0.00602201076076625
SHINSAL_ALL,39,23,0.622688060731539,0.5652173913043478,0.49065633814617193
SHINSAL_ALL,40,23,0.5425983436853002,0.4782608695652174,-0.11339109310707585
SHINSAL_ALL,41,23,0.5778640441683921,0.5652173913043478,0.07793495292333219
SHINSAL_ALL,42,23,0.5330055210489995,0.4782608695652174,-0.16699556767081347
SHINSAL_ALL,43,23,0.5541925465838509,0.6086956521739131,0.37616763401305087
SHINSAL_ALL,44,23,0.62148033126294,0.6521739130434783,0.5726758534414067
SHINSAL_ALL,45,23,0.5575741890959283,0.5652173913043478,0.13551961643033095
SHINSAL_ALL,46,23,0.5685127674258109,0.5217391304347826,0.04474021459981614
SHINSAL_ALL,47,23,0.5394582470669427,0.5217391304347826,0.04568449847389289
SHINSAL_ALL,48,23,0.6046066252587992,0.6086956521739131,0.16555272262750975
SHINSAL_ALL,49,23,0.6030538302277433,0.6521739130434783,0.2881417490731333
SHINSAL_ALL,50,23,0.5018806073153899,0.5217391304347826,0.46775674981514825
SHINSAL_ALL,51,23,0.5571256038647343,0.5652173913043478,0.37361027217803766
SHINSAL_ALL,52,23,0.5859385783298826,0.6086956521739131,0.4914880999293869
SHINSAL_ALL,53,23,0.6350414078674949,0.782608695652174,0.42241650591311064
SHINSAL_ALL,54,23,0.6254830917874395,0.6521739130434783,0.4220080433878364
SHINSAL_ALL,55,23,0.650672877846791,0.6086956521739131,0.5746044744987913
SHINSAL_ALL,56,23,0.6646825396825397,0.6521739130434783,0.8982231238819942
SHINSAL_ALL,57,23,0.5677191166321601,0.5652173913043478,0.14764416254514146
SHINSAL_ALL,58,23,0.5985679779158041,0.5652173913043478,0.38945026042113184
SHINSAL_ALL,59,23,0.6336956521739131,0.6521739130434783,0.23051857132965736
SHINSAL_ALL,60,23,0.5438750862663907,0.5217391304347826,0.23500907601062515
SHINSAL_ALL,61,23,0.6367322291235336,0.6086956521739131,0.9447224240676455
SHINSAL_ALL,62,23,0.542184265010352,0.4782608695652174,-0.14481325501628817
SHINSAL_ALL,63,23,0.6006383712905451,0.6521739130434783,0.5616122964762074
SHINSAL_ALL,64,23,0.47013457556935817,0.4782608695652174,-0.032381588666048344
SHINSAL_ALL,65,23,0.5284161490683229,0.6086956521739131,0.3398777000468183
SHINSAL_ALL,66,23,0.606504485852312,0.5652173913043478,0.08667845129841467
SHINSAL_ALL,67,23,0.6614389233954452,0.7391304347826086,0.8647036525364395
SHINSAL_ALL,68,23,0.6130607315389924,0.5652173913043478,0.4082450131934623
SHINSAL_ALL,69,23,0.6390786749482402,0.6086956521739131,0.7072638637382269
SHINSAL_ALL,70,23,0.5889751552795032,0.7391304347826086,0.5400818145231732
SHINSAL_ALL,71,23,0.6196514837819186,0.6086956521739131,0.3439520457719958
SHINSAL_ALL,72,23,0.5483264320220842,0.5217391304347826,0.34077038117625236
SHINSAL_ALL,73,23,0.5669944789510007,0.5217391304347826,0.03857938466949662
SHINSAL_ALL,74,23,0.5414596273291926,0.5652173913043478,0.28034842856203834
SHINSAL_ALL,75,23,0.5679951690821256,0.6086956521739131,0.5384984796614702
SHINSAL_ALL,76,23,0.5937370600414079,0.6086956521739131,0.6705622816645249
SHINSAL_ALL,77,23,0.6655452035886819,0.6956521739130435,0.8573998355562469
SHINSAL_ALL,78,23,0.5471877156659765,0.5217391304347826,0.0153659447916219
SHINSAL_ALL,79,23,0.5603692201518289,0.5652173913043478,0.5552820366386282
SHINSAL_ALL,80,23,0.5950828157349897,0.6521739130434783,0.63110783325466
SHINSAL_ALL,81,23,0.601086956521739,0.5217391304347826,0.0507058508578031
SHINSAL_ALL,82,23,0.6847998619737751,0.7391304347826086,0.8087919165050739
SHINSAL_ALL,83,23,0.5137508626639062,0.43478260869565216,-0.14188093629475507
SHINSAL_ALL,84,23,0.5631297446514837,0.5217391304347826,0.308857967694367
SHINSAL_ALL,85,23,0.6056418219461698,0.6521739130434783,0.5956837933398722
SHINSAL_ALL,86,23,0.6240683229813665,0.5652173913043478,0.9547760452000773
SHINSAL_ALL,87,23,0.5247239475500345,0.6086956521739131,0.4648584669667546
SHINSAL_ALL,88,23,0.581038647342995,0.6956521739130435,0.7285129452201202
SHINSAL_ALL,89,23,0.5863181504485853,0.6086956521739131,0.23701294505260462
SHINSAL_ALL,90,23,0.6029848171152519,0.4782608695652174,-0.011131211325990265
SHINSAL_ALL,91,23,0.5317287784679089,0.5217391304347826,0.16790870779455602
SHINSAL_ALL,92,23,0.47551759834368534,0.34782608695652173,-0.36005274344218563
SHINSAL_ALL,93,23,0.6263457556935819,0.6956521739130435,0.6845827832774223
SHINSAL_ALL,94,23,0.5810041407867494,0.6086956521739131,0.15532017640299323
SHINSAL_ALL,95,23,0.6841442374051069,0.6956521739130435,0.7968768448700914
SHINSAL_ALL,96,23,0.6102311939268461,0.6521739130434783,0.42891714076749565
SHINSAL_ALL,97,23,0.6709627329192547,0.782608695652174,0.958335026403919
SHINSAL_ALL,98,23,0.6419427191166321,0.6956521739130435,0.5921963035138083
SHINSAL_ALL,99,23,0.5802795031055901,0.5217391304347826,0.22538590329338248
SHINSAL_GONGMANG,0,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,1,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,2,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,3,23,0.4830745341614907,0.043478260869565216,0.0
SHINSAL_GONGMANG,4,23,0.46133540372670806,0.043478260869565216,0.0
SHINSAL_GONGMANG,5,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,6,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,7,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,8,23,0.4982919254658385,0.21739130434782608,0.0
SHINSAL_GONGMANG,9,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,10,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,11,23,0.46133540372670806,0.0,0.0
SHINSAL_GONGMANG,12,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,13,23,0.46133540372670806,0.0,0.0
SHINSAL_GONGMANG,14,23,0.4982919254658385,0.17391304347826086,0.0
SHINSAL_GONGMANG,15,23,0.46133540372670806,0.08695652173913043,0.0
SHINSAL_GONGMANG,16,23,0.5091614906832298,0.17391304347826086,0.0
SHINSAL_GONGMANG,17,23,0.46133540372670806,0.0,0.0
SHINSAL_GONGMANG,18,23,0.5091614906832298,0.08695652173913043,0.0
SHINSAL_GONGMANG,19,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,20,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,21,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,22,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,23,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,24,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,25,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,26,23,0.4982919254658385,0.17391304347826086,0.0
SHINSAL_GONGMANG,27,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,28,23,0.46133540372670806,0.0,0.0
SHINSAL_GONGMANG,29,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,30,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,31,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,32,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,33,23,0.4799689440993789,0.17391304347826086,0.0
SHINSAL_GONGMANG,34,23,0.4982919254658385,0.21739130434782608,0.0
SHINSAL_GONGMANG,35,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,36,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,37,23,0.5091614906832298,0.13043478260869565,0.0
SHINSAL_GONGMANG,38,23,0.4830745341614907,0.043478260869565216,0.0
SHINSAL_GONGMANG,39,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,40,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,41,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,42,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,43,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,44,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,45,23,0.46133540372670806,0.0,0.0
SHINSAL_GONGMANG,46,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,47,23,0.5091614906832298,0.17391304347826086,0.0
SHINSAL_GONGMANG,48,23,0.5091614906832298,0.13043478260869565,0.0
SHINSAL_GONGMANG,49,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,50,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,51,23,0.4799689440993789,0.043478260869565216,0.0
SHINSAL_GONGMANG,52,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,53,23,0.5091614906832298,0.08695652173913043,0.0
SHINSAL_GONGMANG,54,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,55,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,56,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,57,23,0.46133540372670806,0.043478260869565216,0.0
SHINSAL_GONGMANG,58,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,59,23,0.4799689440993789,0.08695652173913043,0.0
SHINSAL_GONGMANG,60,23,0.5091614906832298,0.08695652173913043,0.0
SHINSAL_GONGMANG,61,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,62,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,63,23,0.5091614906832298,0.08695652173913043,0.0
SHINSAL_GONGMANG,64,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,65,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,66,23,0.46133540372670806,0.08695652173913043,0.0
SHINSAL_GONGMANG,67,23,0.5091614906832298,0.17391304347826086,0.0
SHINSAL_GONGMANG,68,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,69,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,70,23,0.4982919254658385,0.17391304347826086,0.0
SHINSAL_GONGMANG,71,23,0.5091614906832298,0.13043478260869565,0.0
SHINSAL_GONGMANG,72,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,73,23,0.5091614906832298,0.08695652173913043,0.0
SHINSAL_GONGMANG,74,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,75,23,0.4982919254658385,0.17391304347826086,0.0
SHINSAL_GONGMANG,76,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,77,23,0.4982919254658385,0.17391304347826086,0.0
SHINSAL_GONGMANG,78,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,79,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,80,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,81,23,0.4799689440993789,0.043478260869565216,0.0
SHINSAL_GONGMANG,82,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,83,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,84,23,0.4830745341614907,0.043478260869565216,0.0
SHINSAL_GONGMANG,85,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,86,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,87,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,88,23,0.4982919254658385,0.17391304347826086,0.0
SHINSAL_GONGMANG,89,23,0.4982919254658385,0.21739130434782608,0.0
SHINSAL_GONGMANG,90,23,0.4982919254658385,0.2608695652173913,0.0
SHINSAL_GONGMANG,91,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,92,23,0.4982919254658385,0.17391304347826086,0.0
SHINSAL_GONGMANG,93,23,0.5091614906832298,0.08695652173913043,0.0
SHINSAL_GONGMANG,94,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,95,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,96,23,0.5091614906832298,0.08695652173913043,0.0
SHINSAL_GONGMANG,97,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_GONGMANG,98,23,0.4982919254658385,0.08695652173913043,0.0
SHINSAL_GONGMANG,99,23,0.4982919254658385,0.13043478260869565,0.0
SHINSAL_NOBLE,0,23,0.5244996549344375,0.6521739130434783,0.34881315194659207
SHINSAL_NOBLE,1,23,0.5409247757073843,0.6956521739130435,0.33446866694797417
SHINSAL_NOBLE,2,23,0.6406142167011732,0.782608695652174,0.5692999301650139
SHINSAL_NOBLE,3,23,0.5061421670117322,0.6521739130434783,0.38358424763034193
SHINSAL_NOBLE,4,23,0.6046238785369221,0.782608695652174,0.41276391205676277
SHINSAL_NOBLE,5,23,0.5044513457556936,0.6086956521739131,0.32758923801284334
SHINSAL_NOBLE,6,23,0.5648378191856452,0.6521739130434783,0.4699343349886141
SHINSAL_NOBLE,7,23,0.501311249137336,0.6086956521739131,0.36564708216548586
SHINSAL_NOBLE,8,23,0.4800552104899931,0.6521739130434783,0.2806880907673145
SHINSAL_NOBLE,9,23,0.5966528640441684,0.6956521739130435,0.39444427603146337
SHINSAL_NOBLE,10,23,0.5844030365769496,0.7391304347826086,0.4866312765520348
SHINSAL_NOBLE,11,23,0.6177363699102829,0.7391304347826086,0.4524141397053048
SHINSAL_NOBLE,12,23,0.478847481021394,0.6086956521739131,0.2744468276272034
SHINSAL_NOBLE,13,23,0.5385093167701863,0.6521739130434783,0.38338787318457146
SHINSAL_NOBLE,14,23,0.4882677708764665,0.6086956521739131,0.3153293987815595
SHINSAL_NOBLE,15,23,0.5973775017253279,0.782608695652174,0.43339780835661745
SHINSAL_NOBLE,16,23,0.5384748102139406,0.6956521739130435,0.3555648887032418
SHINSAL_NOBLE,17,23,0.6177363699102829,0.6956521739130435,0.3895738055307592
SHINSAL_NOBLE,18,23,0.5587646652864044,0.6956521739130435,0.34581824650381054
SHINSAL_NOBLE,19,23,0.5290890269151138,0.6956521739130435,0.5000089203157233
SHINSAL_NOBLE,20,23,0.534575569358178,0.6521739130434783,0.40014039438511095
SHINSAL_NOBLE,21,23,0.5027605244996548,0.6521739130434783,0.4317821041702101
SHINSAL_NOBLE,22,23,0.5481366459627328,0.6521739130434783,0.4593447390931799
SHINSAL_NOBLE,23,23,0.5568668046928916,0.6956521739130435,0.38040013201411926
SHINSAL_NOBLE,24,23,0.5075914423740511,0.6521739130434783,0.27055391473902146
SHINSAL_NOBLE,25,23,0.48512767425810904,0.6086956521739131,0.14103489606950464
SHINSAL_NOBLE,26,23,0.49454796411318147,0.6956521739130435,0.4367783710914441
SHINSAL_NOBLE,27,23,0.5510697032436164,0.6956521739130435,0.37311457082437016
SHINSAL_NOBLE,28,23,0.515079365079365,0.6086956521739131,0.41858411673499374
SHINSAL_NOBLE,29,23,0.5061421670117322,0.6086956521739131,0.40808459057041613
SHINSAL_NOBLE,30,23,0.5496204278812974,0.6956521739130435,0.4980651469633325
SHINSAL_NOBLE,31,23,0.5430986887508626,0.6521739130434783,0.4230972317484445
SHINSAL_NOBLE,32,23,0.6052104899930988,0.782608695652174,0.38425584030214444
SHINSAL_NOBLE,33,23,0.49458247066942723,0.6086956521739131,0.40618644575314866
SHINSAL_NOBLE,34,23,0.4947895100069013,0.6521739130434783,0.3636866688540776
SHINSAL_NOBLE,35,23,0.45300207039337476,0.5652173913043478,0.17588910854516268
SHINSAL_NOBLE,36,23,0.4815044858523119,0.5652173913043478,0.26972301207009186
SHINSAL_NOBLE,37,23,0.5462042788129744,0.6086956521739131,0.24169625125948493
SHINSAL_NOBLE,38,23,0.5416494133885437,0.6086956521739131,0.23759603198356855
SHINSAL_NOBLE,39,23,0.4909247757073844,0.6086956521739131,0.30146743947084226
SHINSAL_NOBLE,40,23,0.49672187715665983,0.5652173913043478,0.24601896691965383
SHINSAL_NOBLE,41,23,0.48512767425810904,0.6521739130434783,0.2967302932626454
SHINSAL_NOBLE,42,23,0.4870600414078674,0.5652173913043478,0.14321110163736844
SHINSAL_NOBLE,43,23,0.5592132505175983,0.7391304347826086,0.24947963300420195
SHINSAL_NOBLE,44,23,0.5416494133885438,0.6086956521739131,0.33280867913820206
SHINSAL_NOBLE,45,23,0.5409247757073844,0.6956521739130435,0.5092087682443636
SHINSAL_NOBLE,46,23,0.6138026224982747,0.782608695652174,0.31693697713435276
