feature_set,repeat,n_subjects,macro_pairwise,subject_hit_rate,median_sep
TENGOD+SHINSAL,39,23,0.6545893719806763,0.6521739130434783,1.05239045155788
TENGOD+SHINSAL,40,23,0.5492753623188406,0.6521739130434783,0.8805083442078345
TENGOD+SHINSAL,41,23,0.5201863354037267,0.5217391304347826,0.39079027878786743
TENGOD+SHINSAL,42,23,0.4797791580400276,0.5652173913043478,0.14273305222739552
TENGOD+SHINSAL,43,23,0.5473429951690821,0.6956521739130435,0.6589312562481087
TENGOD+SHINSAL,44,23,0.6463768115942029,0.7391304347826086,0.959375662209041
TENGOD+SHINSAL,45,23,0.591856452726018,0.6086956521739131,0.611587115453812
TENGOD+SHINSAL,46,23,0.5522429261559697,0.6086956521739131,0.9072866975818981
TENGOD+SHINSAL,47,23,0.48454106280193227,0.5217391304347826,0.2384445264277879
TENGOD+SHINSAL,48,23,0.582367149758454,0.6086956521739131,0.8519941799471873
TENGOD+SHINSAL,49,23,0.5279158040027605,0.6086956521739131,0.5722634829451678
YONGSHIN+UNSEONG,0,23,0.5744651483781918,0.6086956521739131,1.1279076268613428
YONGSHIN+UNSEONG,1,23,0.5541752933057281,0.6521739130434783,0.6483750569216844
YONGSHIN+UNSEONG,2,23,0.5256728778467908,0.6086956521739131,0.6803653552977649
YONGSHIN+UNSEONG,3,23,0.6702898550724637,0.7391304347826086,1.0135846482660829
YONGSHIN+UNSEONG,4,23,0.5360593512767425,0.6086956521739131,0.7847878901051559
YONGSHIN+UNSEONG,5,23,0.5640786749482402,0.5652173913043478,0.6874814545324323
YONGSHIN+UNSEONG,6,23,0.5495859213250518,0.6521739130434783,1.115197048196914
YONGSHIN+UNSEONG,7,23,0.516735679779158,0.5217391304347826,0.8293238279661908
YONGSHIN+UNSEONG,8,23,0.46601104209799865,0.5652173913043478,0.5189052901300122
YONGSHIN+UNSEONG,9,23,0.5655279503105589,0.5652173913043478,0.4839777328923824
YONGSHIN+UNSEONG,10,23,0.5594893029675638,0.6521739130434783,0.908824448841393
YONGSHIN+UNSEONG,11,23,0.5087646652864044,0.5217391304347826,0.2562950319356425
YONGSHIN+UNSEONG,12,23,0.6074879227053139,0.6521739130434783,1.1423851287340048
YONGSHIN+UNSEONG,13,23,0.45997239475500346,0.5652173913043478,0.1528182679722465
YONGSHIN+UNSEONG,14,23,0.6307453416149068,0.6521739130434783,1.2185038557133754
YONGSHIN+UNSEONG,15,23,0.6000690131124913,0.6956521739130435,1.0384598373652842
YONGSHIN+UNSEONG,16,23,0.6375776397515529,0.6956521739130435,0.8270992952072014
YONGSHIN+UNSEONG,17,23,0.5271221532091097,0.6956521739130435,0.8232974513791216
YONGSHIN+UNSEONG,18,23,0.5180124223602485,0.6086956521739131,0.4323610249809777
YONGSHIN+UNSEONG,19,23,0.5007936507936508,0.6086956521739131,0.7186202477572454
YONGSHIN+UNSEONG,20,23,0.485576259489303,0.5217391304347826,0.8726334584988384
YONGSHIN+UNSEONG,21,23,0.5222912353347137,0.6086956521739131,0.6777911382085642
YONGSHIN+UNSEONG,22,23,0.5653554175293306,0.5217391304347826,0.6072752567435659
YONGSHIN+UNSEONG,23,23,0.5041752933057281,0.4782608695652174,-0.021084699395976347
YONGSHIN+UNSEONG,24,23,0.5483781918564528,0.5652173913043478,0.7557687650606049
YONGSHIN+UNSEONG,25,23,0.5933057280883368,0.6521739130434783,1.1937356900230858
YONGSHIN+UNSEONG,26,23,0.5210835058661146,0.6086956521739131,0.5853090907254743
YONGSHIN+UNSEONG,27,23,0.5469289164941339,0.5652173913043478,0.6555582945983307
YONGSHIN+UNSEONG,28,23,0.6065907522429261,0.6521739130434783,1.086918600113111
YONGSHIN+UNSEONG,29,23,0.48388543823326435,0.5652173913043478,0.25157961957948727
YONGSHIN+UNSEONG,30,23,0.5908212560386473,0.6521739130434783,1.0374058904681673
YONGSHIN+UNSEONG,31,23,0.5872670807453416,0.6956521739130435,1.226383494162286
YONGSHIN+UNSEONG,32,23,0.6087646652864044,0.6521739130434783,0.48029663966972314
YONGSHIN+UNSEONG,33,23,0.6003795721187025,0.6521739130434783,0.8358058567288702
YONGSHIN+UNSEONG,34,23,0.5986197377501725,0.5652173913043478,0.6043237818831586
YONGSHIN+UNSEONG,35,23,0.6234989648033126,0.6521739130434783,0.851156394643112
YONGSHIN+UNSEONG,36,23,0.5834023464458247,0.6086956521739131,0.7148610417565227
YONGSHIN+UNSEONG,37,23,0.602967563837129,0.6956521739130435,0.77410847094872
YONGSHIN+UNSEONG,38,23,0.6171152518978605,0.6521739130434783,1.1732843279785965
YONGSHIN+UNSEONG,39,23,0.5466873706004141,0.6086956521739131,0.5236356803573852
YONGSHIN+UNSEONG,40,23,0.44685990338164244,0.5217391304347826,0.2864100715031308
YONGSHIN+UNSEONG,41,23,0.5790545203588681,0.5652173913043478,0.9277488696058369
YONGSHIN+UNSEONG,42,23,0.44378881987577634,0.4782608695652174,-0.14347629138304896
YONGSHIN+UNSEONG,43,23,0.508040027605245,0.5217391304347826,0.214796117624378
YONGSHIN+UNSEONG,44,23,0.5478260869565217,0.6521739130434783,0.6154937720601026
YONGSHIN+UNSEONG,45,23,0.47639751552795034,0.5652173913043478,0.4843847461524784
YONGSHIN+UNSEONG,46,23,0.5498274672187715,0.6521739130434783,0.6377301894364651
YONGSHIN+UNSEONG,47,23,0.5421670117322293,0.4782608695652174,-0.01757822982904167
YONGSHIN+UNSEONG,48,23,0.5358178053830227,0.6086956521739131,0.5424826028403773
YONGSHIN+UNSEONG,49,23,0.5447550034506555,0.6086956521739131,0.7302978571214762
YONGSHIN+SHINSAL,0,23,0.5565217391304348,0.6521739130434783,0.8921818789554665
YONGSHIN+SHINSAL,1,23,0.6532091097308489,0.6956521739130435,0.961357315124832
YONGSHIN+SHINSAL,2,23,0.5778467908902691,0.6521739130434783,0.7391840651468584
YONGSHIN+SHINSAL,3,23,0.6859903381642514,0.6956521739130435,1.21196158200393
YONGSHIN+SHINSAL,4,23,0.5508626639061421,0.6086956521739131,0.4910190921745994
YONGSHIN+SHINSAL,5,23,0.573015873015873,0.6521739130434783,0.6573186329473728
YONGSHIN+SHINSAL,6,23,0.5590062111801243,0.6956521739130435,1.2439318667351404
YONGSHIN+SHINSAL,7,23,0.5916149068322982,0.5652173913043478,1.4279918218461898
YONGSHIN+SHINSAL,8,23,0.5925810904071773,0.6521739130434783,0.7664043064211952
YONGSHIN+SHINSAL,9,23,0.5336438923395445,0.6086956521739131,0.38213156744678956
YONGSHIN+SHINSAL,10,23,0.5573153899240856,0.6086956521739131,0.4032972044610048
YONGSHIN+SHINSAL,11,23,0.5565217391304348,0.5217391304347826,0.6994458637919365
YONGSHIN+SHINSAL,12,23,0.5294685990338164,0.6521739130434783,1.051815540746535
YONGSHIN+SHINSAL,13,23,0.5690821256038647,0.6086956521739131,0.47599618814578903
YONGSHIN+SHINSAL,14,23,0.5696342305037957,0.5652173913043478,0.8234822660465149
YONGSHIN+SHINSAL,15,23,0.6340579710144928,0.6086956521739131,0.8718288888409214
YONGSHIN+SHINSAL,16,23,0.5949275362318841,0.6521739130434783,0.5751857714841622
YONGSHIN+SHINSAL,17,23,0.5007246376811594,0.5652173913043478,1.1267355876980218
YONGSHIN+SHINSAL,18,23,0.5683574879227052,0.6086956521739131,1.2120484488054473
YONGSHIN+SHINSAL,19,23,0.557487922705314,0.5217391304347826,0.07990324801749438
YONGSHIN+SHINSAL,20,23,0.55175983436853,0.5652173913043478,0.2240512614029413
YONGSHIN+SHINSAL,21,23,0.5683574879227052,0.6086956521739131,0.5637920286854086
YONGSHIN+SHINSAL,22,23,0.6120772946859904,0.6086956521739131,1.3760591506606277
YONGSHIN+SHINSAL,23,23,0.6021739130434782,0.6956521739130435,0.38185620328920233
YONGSHIN+SHINSAL,24,23,0.628088336783989,0.6086956521739131,1.8200002493652283
YONGSHIN+SHINSAL,25,23,0.6937888198757765,0.782608695652174,1.077969749906266
YONGSHIN+SHINSAL,26,23,0.508040027605245,0.6956521739130435,0.5525313679397712
YONGSHIN+SHINSAL,27,23,0.5731884057971015,0.6086956521739131,0.49998556258928417
YONGSHIN+SHINSAL,28,23,0.5759144237405106,0.6086956521739131,0.30808821339790704
YONGSHIN+SHINSAL,29,23,0.5379227053140097,0.5217391304347826,0.4437653575217215
YONGSHIN+SHINSAL,30,23,0.5847826086956522,0.6086956521739131,0.5388048032438952
YONGSHIN+SHINSAL,31,23,0.5521739130434782,0.6086956521739131,1.2223272138031653
YONGSHIN+SHINSAL,32,23,0.597584541062802,0.6521739130434783,0.8480577077488594
YONGSHIN+SHINSAL,33,23,0.5603864734299517,0.4782608695652174,-0.016882784435832576
YONGSHIN+SHINSAL,34,23,0.6000690131124913,0.6521739130434783,0.8953008646891811
YONGSHIN+SHINSAL,35,23,0.5747066942719117,0.6521739130434783,0.9205013655982022
YONGSHIN+SHINSAL,36,23,0.5775362318840579,0.6086956521739131,0.6566527305519747
YONGSHIN+SHINSAL,37,23,0.591304347826087,0.6086956521739131,0.5915816518289799
YONGSHIN+SHINSAL,38,23,0.6221877156659765,0.6956521739130435,0.5952076637409699
YONGSHIN+SHINSAL,39,23,0.5433057280883367,0.6521739130434783,0.37293572498621863
YONGSHIN+SHINSAL,40,23,0.5381642512077296,0.5652173913043478,1.2142817394779732
YONGSHIN+SHINSAL,41,23,0.5474120082815734,0.6086956521739131,0.8344539799524204
YONGSHIN+SHINSAL,42,23,0.5138371290545204,0.4782608695652174,-0.2908468061625573
YONGSHIN+SHINSAL,43,23,0.5504830917874397,0.5217391304347826,0.41732028333591575
YONGSHIN+SHINSAL,44,23,0.6027260179434092,0.6521739130434783,1.3530107159798224
YONGSHIN+SHINSAL,45,23,0.6164941338854382,0.6956521739130435,0.7207117315666043
YONGSHIN+SHINSAL,46,23,0.6171497584541062,0.6521739130434783,0.9598720331332369
YONGSHIN+SHINSAL,47,23,0.5671497584541063,0.5652173913043478,0.40363265712920837
YONGSHIN+SHINSAL,48,23,0.5920289855072464,0.6521739130434783,1.0771722449020231
YONGSHIN+SHINSAL,49,23,0.5991718426501036,0.5652173913043478,0.5867007835173115
UNSEONG+SHINSAL,0,23,0.5495514147688061,0.4782608695652174,-0.023301421074607198
UNSEONG+SHINSAL,1,23,0.4762594893029676,0.43478260869565216,-0.25316941886189515
UNSEONG+SHINSAL,2,23,0.5385093167701863,0.5652173913043478,0.06557101693719436
UNSEONG+SHINSAL,3,23,0.6212905452035887,0.6521739130434783,0.4133739535713161
UNSEONG+SHINSAL,4,23,0.5443064182194616,0.43478260869565216,-0.20416654551895874
UNSEONG+SHINSAL,5,23,0.5915804002760524,0.6086956521739131,0.43303328412526376
UNSEONG+SHINSAL,6,23,0.46162870945479645,0.4782608695652174,-0.04848455410088093
UNSEONG+SHINSAL,7,23,0.5162870945479641,0.5217391304347826,0.022471004838005015
UNSEONG+SHINSAL,8,23,0.5449620427881298,0.6086956521739131,0.3851229061129313
UNSEONG+SHINSAL,9,23,0.4819185645272602,0.391304347826087,-0.4652136014179469
UNSEONG+SHINSAL,10,23,0.5017943409247757,0.4782608695652174,-0.24161986010837744
UNSEONG+SHINSAL,11,23,0.520255348516218,0.5217391304347826,0.1317388740964951
UNSEONG+SHINSAL,12,23,0.50703933747412,0.5652173913043478,0.3574775578106557
UNSEONG+SHINSAL,13,23,0.550103519668737,0.5652173913043478,0.4937965012201566
UNSEONG+SHINSAL,14,23,0.47884748102139413,0.4782608695652174,-0.13625305091922857
UNSEONG+SHINSAL,15,23,0.5792615596963423,0.5217391304347826,0.024996306065957263
UNSEONG+SHINSAL,16,23,0.5053140096618358,0.5217391304347826,0.26794053854373967
UNSEONG+SHINSAL,17,23,0.5410973084886128,0.5217391304347826,0.04348126972684074
UNSEONG+SHINSAL,18,23,0.4636991028295376,0.4782608695652174,-0.09923443855378089
UNSEONG+SHINSAL,19,23,0.5595238095238095,0.43478260869565216,-0.31154656913484113
UNSEONG+SHINSAL,20,23,0.4986542443064182,0.43478260869565216,-0.07580680364789316
UNSEONG+SHINSAL,21,23,0.5824706694271911,0.6086956521739131,0.720414397087031
UNSEONG+SHINSAL,22,23,0.44858523119392685,0.391304347826087,-0.3271678801628184
UNSEONG+SHINSAL,23,23,0.528295376121463,0.5652173913043478,0.4392726477456126
UNSEONG+SHINSAL,24,23,0.6001035196687371,0.7391304347826086,0.9525666142966687
UNSEONG+SHINSAL,25,23,0.6066252587991717,0.6086956521739131,0.8900968682925559
UNSEONG+SHINSAL,26,23,0.47111801242236023,0.4782608695652174,-0.19487129168300132
UNSEONG+SHINSAL,27,23,0.5097653554175292,0.43478260869565216,-0.25687383228184046
UNSEONG+SHINSAL,28,23,0.5403726708074533,0.5217391304347826,0.08280441633023372
UNSEONG+SHINSAL,29,23,0.5034851621808143,0.43478260869565216,-0.21202505149263562
UNSEONG+SHINSAL,30,23,0.4427881297446515,0.43478260869565216,-0.6686655999683335
UNSEONG+SHINSAL,31,23,0.4828847481021394,0.43478260869565216,-0.2760243093480298
UNSEONG+SHINSAL,32,23,0.6683919944789509,0.6521739130434783,0.7915468501359515
UNSEONG+SHINSAL,33,23,0.47135955831608,0.4782608695652174,-0.018900659935837005
UNSEONG+SHINSAL,34,23,0.6066252587991718,0.6521739130434783,0.4216996443477985
UNSEONG+SHINSAL,35,23,0.5174948240165631,0.5217391304347826,0.0034466564865169858
UNSEONG+SHINSAL,36,23,0.5993788819875776,0.6086956521739131,0.4630912554213522
UNSEONG+SHINSAL,37,23,0.5652518978605936,0.6086956521739131,0.31944471508284966
UNSEONG+SHINSAL,38,23,0.5802967563837129,0.4782608695652174,-0.005879668436858054
UNSEONG+SHINSAL,39,23,0.5360938578329882,0.4782608695652174,-0.08599535518037227
UNSEONG+SHINSAL,40,23,0.5087991718426501,0.5217391304347826,0.17503975852510456
UNSEONG+SHINSAL,41,23,0.5844030365769496,0.5652173913043478,0.18726184221948827
UNSEONG+SHINSAL,42,23,0.4394755003450655,0.4782608695652174,-0.660473019281171
UNSEONG+SHINSAL,43,23,0.4698412698412698,0.34782608695652173,-0.2308881785333181
UNSEONG+SHINSAL,44,23,0.5822291235334713,0.5652173913043478,0.4402162645367671
UNSEONG+SHINSAL,45,23,0.5029330572808833,0.34782608695652173,-0.4417539547700642
UNSEONG+SHINSAL,46,23,0.577087646652864,0.5652173913043478,0.4058060577301239
UNSEONG+SHINSAL,47,23,0.40186335403726714,0.34782608695652173,-0.9264255297613446
UNSEONG+SHINSAL,48,23,0.4869910282953761,0.43478260869565216,-0.07267370581055432
UNSEONG+SHINSAL,49,23,0.5170117322291234,0.5217391304347826,0.026489341843134895
TENGOD+YONGSHIN+UNSEONG,0,23,0.6433057280883367,0.6956521739130435,1.3194241652891463
TENGOD+YONGSHIN+UNSEONG,1,23,0.5865424430641822,0.6086956521739131,0.5422326870940304
TENGOD+YONGSHIN+UNSEONG,2,23,0.5307453416149068,0.5217391304347826,1.202539022506826
TENGOD+YONGSHIN+UNSEONG,3,23,0.6394409937888199,0.6521739130434783,1.6514800026235545
TENGOD+YONGSHIN+UNSEONG,4,23,0.4832298136645963,0.6086956521739131,0.5242592572360429
TENGOD+YONGSHIN+UNSEONG,5,23,0.5097308488612836,0.6521739130434783,0.3741038736792164
TENGOD+YONGSHIN+UNSEONG,6,23,0.6396825396825396,0.6086956521739131,1.3275146670682219
TENGOD+YONGSHIN+UNSEONG,7,23,0.6085231193926847,0.6086956521739131,0.8432983886117127
TENGOD+YONGSHIN+UNSEONG,8,23,0.513112491373361,0.6086956521739131,0.2628765408891365
TENGOD+YONGSHIN+UNSEONG,9,23,0.6007936507936508,0.6086956521739131,0.8274487511163517
TENGOD+YONGSHIN+UNSEONG,10,23,0.5389579020013803,0.6086956521739131,0.7960945982713885
TENGOD+YONGSHIN+UNSEONG,11,23,0.48695652173913045,0.4782608695652174,-0.3597677385663065
TENGOD+YONGSHIN+UNSEONG,12,23,0.6067632850241546,0.6521739130434783,0.887849368403629
TENGOD+YONGSHIN+UNSEONG,13,23,0.5162525879917184,0.5652173913043478,0.16421554898754187
TENGOD+YONGSHIN+UNSEONG,14,23,0.6317115251897861,0.782608695652174,1.5746513248713505
TENGOD+YONGSHIN+UNSEONG,15,23,0.6056245686680469,0.6956521739130435,1.696024697028072
TENGOD+YONGSHIN+UNSEONG,16,23,0.644824016563147,0.6521739130434783,1.3167056719459929
TENGOD+YONGSHIN+UNSEONG,17,23,0.5667356797791581,0.6956521739130435,1.1689434066360054
TENGOD+YONGSHIN+UNSEONG,18,23,0.5974810213940649,0.6956521739130435,0.6377175118527862
TENGOD+YONGSHIN+UNSEONG,19,23,0.6328502415458938,0.6956521739130435,1.4099273058032824
TENGOD+YONGSHIN+UNSEONG,20,23,0.48702553485162187,0.5217391304347826,1.218074711079474
TENGOD+YONGSHIN+UNSEONG,21,23,0.596376811594203,0.6521739130434783,0.7414176596928108
TENGOD+YONGSHIN+UNSEONG,22,23,0.509799861973775,0.4782608695652174,-0.15728026930245198
TENGOD+YONGSHIN+UNSEONG,23,23,0.49741200828157345,0.5217391304347826,0.6106410951358356
TENGOD+YONGSHIN+UNSEONG,24,23,0.5821946169772257,0.6521739130434783,0.6313581617442237
TENGOD+YONGSHIN+UNSEONG,25,23,0.5795376121463077,0.7391304347826086,1.0994250870341284
TENGOD+YONGSHIN+UNSEONG,26,23,0.5587646652864044,0.6086956521739131,0.8471401948104607
TENGOD+YONGSHIN+UNSEONG,27,23,0.5430641821946169,0.6956521739130435,0.7579666089539947
TENGOD+YONGSHIN+UNSEONG,28,23,0.6082815734989648,0.6086956521739131,1.3882372287852982
TENGOD+YONGSHIN+UNSEONG,29,23,0.5381642512077296,0.5652173913043478,0.20214894400820738
TENGOD+YONGSHIN+UNSEONG,30,23,0.5429951690821256,0.6521739130434783,0.5268728193368015
TENGOD+YONGSHIN+UNSEONG,31,23,0.5877501725327813,0.7391304347826086,0.8482968098423234
TENGOD+YONGSHIN+UNSEONG,32,23,0.587991718426501,0.5652173913043478,0.784574006481936
TENGOD+YONGSHIN+UNSEONG,33,23,0.5914423740510697,0.6521739130434783,1.0119129471854307
TENGOD+YONGSHIN+UNSEONG,34,23,0.62663906142167,0.6086956521739131,1.0972105102641474
TENGOD+YONGSHIN+UNSEONG,35,23,0.6133540372670807,0.6521739130434783,1.346952530115033
TENGOD+YONGSHIN+UNSEONG,36,23,0.5181849551414769,0.6086956521739131,0.340968322108512
TENGOD+YONGSHIN+UNSEONG,37,23,0.5626984126984127,0.6086956521739131,0.6494513263528523
TENGOD+YONGSHIN+UNSEONG,38,23,0.5731538992408557,0.6521739130434783,0.7269754296033692
TENGOD+YONGSHIN+UNSEONG,39,23,0.5831608005521048,0.7391304347826086,0.5904678571011952
TENGOD+YONGSHIN+UNSEONG,40,23,0.5330917874396135,0.5652173913043478,0.6000166627657046
TENGOD+YONGSHIN+UNSEONG,41,23,0.6435472739820566,0.7391304347826086,1.3586950022192252
TENGOD+YONGSHIN+UNSEONG,42,23,0.47301587301587295,0.4782608695652174,-0.34861926909667584
TENGOD+YONGSHIN+UNSEONG,43,23,0.5737405106970324,0.6521739130434783,0.4245410597479009
TENGOD+YONGSHIN+UNSEONG,44,23,0.5314009661835749,0.6521739130434783,0.8225148335238517
TENGOD+YONGSHIN+UNSEONG,45,23,0.509247757073844,0.5652173913043478,1.0967751678765627
TENGOD+YONGSHIN+UNSEONG,46,23,0.5480676328502415,0.6086956521739131,0.46650773854960725
TENGOD+YONGSHIN+UNSEONG,47,23,0.5536922015182885,0.5652173913043478,0.46394706399792573
TENGOD+YONGSHIN+UNSEONG,48,23,0.5638371290545203,0.5652173913043478,0.3084548281577142
TENGOD+YONGSHIN+UNSEONG,49,23,0.5051414768806073,0.6086956521739131,0.3963339292151857
TENGOD+YONGSHIN+SHINSAL,0,23,0.5154589371980676,0.6086956521739131,0.6917866101741881
TENGOD+YONGSHIN+SHINSAL,1,23,0.5463768115942029,0.5652173913043478,1.3687106177116615
TENGOD+YONGSHIN+SHINSAL,2,23,0.5214975845410628,0.5652173913043478,0.7040182180369547
TENGOD+YONGSHIN+SHINSAL,3,23,0.563768115942029,0.6521739130434783,1.0899111941849537
TENGOD+YONGSHIN+SHINSAL,4,23,0.4623878536922015,0.4782608695652174,-0.02027299682441619
TENGOD+YONGSHIN+SHINSAL,5,23,0.45393374741200826,0.5652173913043478,0.21309866057635674
TENGOD+YONGSHIN+SHINSAL,6,23,0.4731884057971014,0.5217391304347826,0.5479832288348447
TENGOD+YONGSHIN+SHINSAL,7,23,0.5060386473429951,0.4782608695652174,-0.773715925912092
TENGOD+YONGSHIN+SHINSAL,8,23,0.6082815734989648,0.6521739130434783,0.7144788313095807
TENGOD+YONGSHIN+SHINSAL,9,23,0.43164251207729465,0.43478260869565216,-0.45956969780500234
TENGOD+YONGSHIN+SHINSAL,10,23,0.5157004830917874,0.5652173913043478,0.23136921693683732
TENGOD+YONGSHIN+SHINSAL,11,23,0.46256038647342995,0.5217391304347826,0.13617306839332954
TENGOD+YONGSHIN+SHINSAL,12,23,0.4908212560386474,0.5652173913043478,0.33463286690141203
TENGOD+YONGSHIN+SHINSAL,13,23,0.4855072463768116,0.5217391304347826,0.1360306010375414
TENGOD+YONGSHIN+SHINSAL,14,23,0.4777777777777778,0.4782608695652174,-0.18478997139916392
TENGOD+YONGSHIN+SHINSAL,15,23,0.5062801932367149,0.5217391304347826,0.33114693792562466
TENGOD+YONGSHIN+SHINSAL,16,23,0.5859903381642512,0.6521739130434783,0.5092054188783613
TENGOD+YONGSHIN+SHINSAL,17,23,0.5289855072463768,0.5652173913043478,0.597555136301807
TENGOD+YONGSHIN+SHINSAL,18,23,0.4978260869565217,0.5217391304347826,1.2032191987149652
TENGOD+YONGSHIN+SHINSAL,19,23,0.4917874396135266,0.5652173913043478,0.6697325386586979
TENGOD+YONGSHIN+SHINSAL,20,23,0.4751207729468599,0.5652173913043478,0.13194890683051907
TENGOD+YONGSHIN+SHINSAL,21,23,0.4992753623188406,0.6086956521739131,0.5797060697324721
TENGOD+YONGSHIN+SHINSAL,22,23,0.5630434782608695,0.6086956521739131,0.6266097442086025
TENGOD+YONGSHIN+SHINSAL,23,23,0.5560386473429952,0.5652173913043478,0.21082349127382027
TENGOD+YONGSHIN+SHINSAL,24,23,0.5541062801932368,0.6086956521739131,0.1840437285496524
TENGOD+YONGSHIN+SHINSAL,25,23,0.5974120082815735,0.6521739130434783,1.2665872350633292
TENGOD+YONGSHIN+SHINSAL,26,23,0.4524844720496895,0.5217391304347826,0.33459631061468187
TENGOD+YONGSHIN+SHINSAL,27,23,0.4840579710144927,0.5217391304347826,0.09048748715888522
TENGOD+YONGSHIN+SHINSAL,28,23,0.5222222222222223,0.5652173913043478,0.28608214857072767
TENGOD+YONGSHIN+SHINSAL,29,23,0.44251207729468606,0.43478260869565216,-0.08133478807470595
TENGOD+YONGSHIN+SHINSAL,30,23,0.5311594202898551,0.5652173913043478,0.7324532950928928
TENGOD+YONGSHIN+SHINSAL,31,23,0.5120772946859903,0.5652173913043478,0.6674941398156093
TENGOD+YONGSHIN+SHINSAL,32,23,0.5304347826086957,0.5652173913043478,0.024837113499811103
TENGOD+YONGSHIN+SHINSAL,33,23,0.5067632850241546,0.5217391304347826,0.1886373797633727
TENGOD+YONGSHIN+SHINSAL,34,23,0.4835748792270531,0.5217391304347826,0.7133277303481709
TENGOD+YONGSHIN+SHINSAL,35,23,0.5898550724637682,0.6086956521739131,1.2632165642661688
TENGOD+YONGSHIN+SHINSAL,36,23,0.5222222222222223,0.5217391304347826,0.7087491486424948
TENGOD+YONGSHIN+SHINSAL,37,23,0.46642512077294684,0.5652173913043478,0.7118817576897563
TENGOD+YONGSHIN+SHINSAL,38,23,0.5292270531400967,0.6086956521739131,0.5281168674951275
TENGOD+YONGSHIN+SHINSAL,39,23,0.4790545203588682,0.6086956521739131,0.5739090950181736
TENGOD+YONGSHIN+SHINSAL,40,23,0.5427536231884058,0.6086956521739131,0.7405918966307641
TENGOD+YONGSHIN+SHINSAL,41,23,0.5954106280193238,0.6086956521739131,1.0167542775203433
TENGOD+YONGSHIN+SHINSAL,42,23,0.45272601794340916,0.4782608695652174,-0.05150356389075039
TENGOD+YONGSHIN+SHINSAL,43,23,0.491304347826087,0.5652173913043478,0.2967010044510743
TENGOD+YONGSHIN+SHINSAL,44,23,0.573671497584541,0.6086956521739131,0.549944822700958
TENGOD+YONGSHIN+SHINSAL,45,23,0.5202898550724637,0.6521739130434783,0.8721186109454075
TENGOD+YONGSHIN+SHINSAL,46,23,0.5620772946859904,0.6521739130434783,0.6884251728334432
TENGOD+YONGSHIN+SHINSAL,47,23,0.46884057971014487,0.5217391304347826,0.4941385864976908
TENGOD+YONGSHIN+SHINSAL,48,23,0.579951690821256,0.6086956521739131,0.8804363347025559
TENGOD+YONGSHIN+SHINSAL,49,23,0.49806763285024147,0.5217391304347826,0.15621763068952532
TENGOD+UNSEONG+SHINSAL,0,23,0.5198757763975156,0.5217391304347826,0.13849930206294747
TENGOD+UNSEONG+SHINSAL,1,23,0.5271911663216011,0.43478260869565216,-0.24583755607491664
TENGOD+UNSEONG+SHINSAL,2,23,0.4972394755003451,0.5217391304347826,0.31917227948070526
TENGOD+UNSEONG+SHINSAL,3,23,0.5758109040717736,0.6521739130434783,0.4914889867512855
TENGOD+UNSEONG+SHINSAL,4,23,0.5316080055210489,0.43478260869565216,-0.2643735180702649
TENGOD+UNSEONG+SHINSAL,5,23,0.5477915804002759,0.5217391304347826,0.10059099184135123
TENGOD+UNSEONG+SHINSAL,6,23,0.4149413388543823,0.4782608695652174,-0.04342320693526558
TENGOD+UNSEONG+SHINSAL,7,23,0.609799861973775,0.7391304347826086,0.969512685485796
TENGOD+UNSEONG+SHINSAL,8,23,0.539095928226363,0.4782608695652174,-0.42323437880825177
TENGOD+UNSEONG+SHINSAL,9,23,0.44158040027605244,0.43478260869565216,-0.6340558898954818
TENGOD+UNSEONG+SHINSAL,10,23,0.4994133885438233,0.5652173913043478,0.2907813156178891
TENGOD+UNSEONG+SHINSAL,11,23,0.4821946169772256,0.5217391304347826,0.03186312791724566
TENGOD+UNSEONG+SHINSAL,12,23,0.5486197377501725,0.6086956521739131,0.8244595252499245
TENGOD+UNSEONG+SHINSAL,13,23,0.6282263630089717,0.6086956521739131,0.8199027263118719
TENGOD+UNSEONG+SHINSAL,14,23,0.46752933057280877,0.43478260869565216,-0.3674293572568661
TENGOD+UNSEONG+SHINSAL,15,23,0.5272946859903381,0.5652173913043478,0.3800966154980947
TENGOD+UNSEONG+SHINSAL,16,23,0.5703243616287095,0.5652173913043478,0.49471130150322384
TENGOD+UNSEONG+SHINSAL,17,23,0.5246376811594203,0.5217391304347826,0.17066067118674066
TENGOD+UNSEONG+SHINSAL,18,23,0.4787784679089027,0.391304347826087,-0.22171305925072282
TENGOD+UNSEONG+SHINSAL,19,23,0.5054175293305728,0.5217391304347826,0.7300638646646322
TENGOD+UNSEONG+SHINSAL,20,23,0.4716356107660455,0.4782608695652174,-0.4462501134738277
TENGOD+UNSEONG+SHINSAL,21,23,0.5279158040027605,0.5652173913043478,0.7894261321938938
TENGOD+UNSEONG+SHINSAL,22,23,0.41238785369220154,0.391304347826087,-0.3697300366123468
TENGOD+UNSEONG+SHINSAL,23,23,0.4836438923395444,0.4782608695652174,-0.04586263989604378
TENGOD+UNSEONG+SHINSAL,24,23,0.5675293305728087,0.7391304347826086,0.6801194925194292
TENGOD+UNSEONG+SHINSAL,25,23,0.575327812284334,0.5652173913043478,0.4511169022759738
TENGOD+UNSEONG+SHINSAL,26,23,0.5197722567287785,0.4782608695652174,-0.19092273431385776
TENGOD+UNSEONG+SHINSAL,27,23,0.5413043478260869,0.4782608695652174,-0.02074462819962175
